age,default,balance,housing,loan,day,duration,campaign,pdays,previous,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,contact_telephone,contact_unknown,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_other,poutcome_success,poutcome_unknown
0.005703960819454086,-0.1353891222224343,-0.3586054278193081,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.1405349986327212,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.1242306636167607,-0.1353891222224343,-0.3191882928116291,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.47070065910921466,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.135638585255669,-0.1353891222224343,-0.445323124836202,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,1.005334058315109,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.6064446787707585,-0.1353891222224343,-0.4239721767070425,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.7270645837144919,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.5122834600677406,-0.1353891222224343,-0.39408084932621923,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.326981489254741,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.9473161478496331,-0.1353891222224343,-0.37207294894693177,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,0.3683085486898746,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.3823488356315257,-0.1353891222224343,-0.44302379196075403,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.6221884327396058,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.5122834600677406,-0.1353891222224343,-0.4302132230832584,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.8552465460171306,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.7947671161767942,-0.1353891222224343,-0.4275854140827464,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.15218790429659745,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.7475857888046892,-0.1353891222224343,-0.44729398158658595,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.7930977158097906,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.2183918823197786,-0.1353891222224343,-0.20980574316531975,0.8942757071980315,2.290073192592288,-1.2987088669371813,0.014837076885628655,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.4181222413647225,-0.1353891222224343,-0.19141108016173622,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.3658245081343285,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.841747007507707,-0.1353891222224343,-0.4397390307101141,0.8942757071980315,2.290073192592288,-1.2987088669371813,-0.3813617156861635,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.5008755384288324,-0.1353891222224343,-0.43087017533338634,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,0.32558122792232835,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.08845725788356382,-0.1353891222224343,-0.44729398158658595,0.8942757071980315,2.290073192592288,-1.2987088669371813,-0.29979137603902983,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.2881876169285078,-0.1353891222224343,-0.5694871001103909,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.33475009303065856,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.18261847658658173,-0.1353891222224343,-0.363532569695268,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,0.14690334107622605,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.041477366552651,-0.1353891222224343,-0.41017617945435486,0.8942757071980315,2.290073192592288,-1.2987088669371813,-0.5095436779888022,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.47651005433454363,-0.1353891222224343,-0.528099108352328,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.01235303633008257,-0.2462185019099616,-0.4104778614801853,-0.329819767267766,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.46510213269563544,-0.1353891222224343,-0.36024780844462806,0.8942757071980315,2.290073192592288,-1.2987088669371813,0.34888703925008085,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.5122834600677406,-0.1353891222224343,-0.17170251265789668,-1.1182233755775686,2.290073192592288,-1.2987088669371813,-0.12888209296884498,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.7589937104435973,-0.1353891222224343,-0.32313000631239697,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.10946058352905123,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.7947671161767942,-0.1353891222224343,-0.43448341270909024,0.8942757071980315,2.290073192592288,-1.2987088669371813,-0.19491522506414366,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.7006058974737763,-0.1353891222224343,-0.44729398158658595,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.12499779108088623,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.9473161478496331,-0.1353891222224343,3.046049608468969,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,0.3022754165945759,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.5122834600677406,-0.1353891222224343,-0.4265999857075545,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.06284896087354627,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.5008755384288324,-0.1353891222224343,-0.4495933144620339,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,0.41492017134537956,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.135638585255669,-0.1353891222224343,-0.4482794099617779,-1.1182233755775686,-0.43666726602219746,-1.2987088669371813,5.468396927579709,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.46510213269563544,-0.1353891222224343,-0.281085062304206,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,1.2383921715926338,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.3709409139926175,-0.1353891222224343,-0.44729398158658595,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.47070065910921466,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.2881876169285078,-0.1353891222224343,0.40214527782889725,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.3813617156861635,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.8531549291466152,-0.1353891222224343,-0.4311986514584503,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.3036756779269886,-0.2462185019099616,-0.4104778614801853,-0.329819767267766,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.7947671161767942,-0.1353891222224343,-0.4131324645799308,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.9173953762244705,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.2297998039586868,-0.1353891222224343,-0.2735301114277342,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,4.792528399074888,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.6064446787707585,-0.1353891222224343,-0.4157602735804427,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,1.3898799452230248,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.46510213269563544,-0.1353891222224343,-0.5034633989725286,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.06284896087354627,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.6064446787707585,-0.1353891222224343,-0.566859291109879,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,0.3760771524657921,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.2881876169285078,-0.1353891222224343,-0.44729398158658595,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.12888209296884498,-0.2462185019099616,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.3239610226617047,-0.1353891222224343,-0.44729398158658595,-1.1182233755775686,-0.43666726602219746,-1.2987088669371813,-0.3813617156861635,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.1242306636167607,-0.1353891222224343,-0.44729398158658595,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,0.4071515675694621,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.2297998039586868,-0.1353891222224343,-0.02323130412897232,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,0.03037428443746364,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.6648324917405795,-0.1353891222224343,-0.5274421561022,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.020121640106000063,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.841747007507707,-0.1353891222224343,-0.44729398158658595,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.3075599798149473,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.099865179522472,-0.1353891222224343,-0.47225816709144935,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,2.0540955680639708,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.5950367571318502,-0.1353891222224343,-0.4811270224681771,0.8942757071980315,2.290073192592288,-1.2987088669371813,-0.4396262440055447,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.2767796952895996,-0.1353891222224343,-0.3674742831960359,-1.1182233755775686,2.290073192592288,-1.2987088669371813,-0.326981489254741,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.2767796952895996,-0.1353891222224343,-0.30802010455945333,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.5988826214118533,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.5706712730375615,-0.1353891222224343,-0.3467802873170044,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.9523540932160992,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.08845725788356382,-0.1353891222224343,-0.43941055458505013,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.2842541684871948,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.47651005433454363,-0.1353891222224343,-0.3884967552001314,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,5.903438739031089,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.841747007507707,-0.1353891222224343,-0.44729398158658595,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.4668163572212559,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.135638585255669,-0.1353891222224343,-0.1224310938982979,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,2.1512031152629394,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.5122834600677406,-0.1353891222224343,-0.3655034264456519,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.3658245081343285,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.7475857888046892,-0.1353891222224343,-0.1877978427860323,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,0.515912020432307,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.7589937104435973,-0.1353891222224343,-0.3967086583267312,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,0.3838457562417096,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.9473161478496331,-0.1353891222224343,1.6976551150812815,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.649378545955317,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.7947671161767942,-0.1353891222224343,-0.4144463690801867,-1.1182233755775686,-0.43666726602219746,-1.2987088669371813,1.0480613790826552,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.7006058974737763,-0.1353891222224343,-0.4279138902078104,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,0.057564397653174865,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.3239610226617047,-0.1353891222224343,-0.05148025088447563,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.389130319462081,-0.2462185019099616,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5592633513986534,-0.1353891222224343,3.567669695070588,0.8942757071980315,2.290073192592288,-1.2987088669371813,-0.3153285835908648,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.5122834600677406,-0.1353891222224343,1.5022118206682062,0.8942757071980315,2.290073192592288,-1.2987088669371813,-0.0007001306662063312,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.935908226210725,-0.1353891222224343,-0.43908207845998615,0.8942757071980315,2.290073192592288,-1.2987088669371813,-0.33475009303065856,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.2297998039586868,-0.1353891222224343,-0.3546637143185402,0.8942757071980315,2.290073192592288,-1.2987088669371813,-0.40466752701391595,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.3239610226617047,-0.1353891222224343,-0.4397390307101141,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,0.1274818316364323,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.1940263982254899,-0.1353891222224343,0.18896427266236648,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.29979137603902983,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.135638585255669,-0.1353891222224343,-0.321159149562013,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.31921288547882354,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.2881876169285078,-0.1353891222224343,-0.25612087679934264,-1.1182233755775686,2.290073192592288,-1.2987088669371813,-0.1832623194002674,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.3239610226617047,-0.1353891222224343,-0.41740265420576267,-1.1182233755775686,-0.43666726602219746,-1.2987088669371813,0.3527713411380396,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.7589937104435973,-0.1353891222224343,-0.44729398158658595,0.8942757071980315,2.290073192592288,-1.2987088669371813,0.05368009576521612,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.3239610226617047,7.386117758833492,-0.446965505461522,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.19491522506414366,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.3823488356315257,-0.1353891222224343,-0.3796278998234036,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.25317975338352483,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.5706712730375615,-0.1353891222224343,-0.39342389707609127,-1.1182233755775686,-0.43666726602219746,-1.2987088669371813,-0.17937801751230867,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.099865179522472,-0.1353891222224343,-0.22064545529243149,0.8942757071980315,-0.43666726602219746,-1.2987088669371813,-0.925163980000388,-0.5689975010469114,-0.4104778614801853,-0.329819767267766,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
